time	V(n002)	V(n012)
7.267572391119413e-001	3.280288e+000	1.843033e+000
7.269968600492306e-001	3.516050e+000	1.986613e+000
7.271734016493775e-001	3.621230e+000	2.055163e+000
7.273400418031850e-001	3.674894e+000	2.094461e+000
7.275194410358987e-001	3.687900e+000	2.111469e+000
7.276816558952413e-001	3.654112e+000	2.100699e+000
7.279455460015279e-001	3.502809e+000	2.026786e+000
7.283718486081059e-001	3.048894e+000	1.781038e+000
7.290426578556760e-001	1.987769e+000	1.178023e+000
7.295497254691502e-001	9.760975e-001	5.837203e-001
7.300036260964444e-001	-3.304468e-002	-2.527143e-002
7.304596325666172e-001	-1.044006e+000	-6.494502e-001
7.308928578141093e-001	-1.906326e+000	-1.195157e+000
7.314970295311880e-001	-2.885845e+000	-1.832733e+000
7.318650947409151e-001	-3.323083e+000	-2.127271e+000
7.320756773935302e-001	-3.486100e+000	-2.242834e+000
7.322325009516171e-001	-3.558906e+000	-2.298537e+000
7.324114925749181e-001	-3.594877e+000	-2.332115e+000
7.326170747712504e-001	-3.580762e+000	-2.334850e+000
7.328405686970190e-001	-3.490184e+000	-2.288296e+000
7.332029249936550e-001	-3.181856e+000	-2.103812e+000
7.337803664814607e-001	-2.403721e+000	-1.609774e+000
7.343688937928514e-001	-1.351816e+000	-9.172873e-001
7.348324671590892e-001	-3.926568e-001	-2.680315e-001
7.352658013330075e-001	5.340620e-001	3.741777e-001
7.356993769410900e-001	1.403170e+000	9.903554e-001
7.362281113201525e-001	2.294873e+000	1.639316e+000
7.367706900718103e-001	2.992486e+000	2.163086e+000
7.370066262046874e-001	3.197981e+000	2.324106e+000
7.371807004573661e-001	3.289198e+000	2.400594e+000
7.373488258026427e-001	3.335320e+000	2.444362e+000
7.375350376455140e-001	3.343255e+000	2.461445e+000
7.377070506692551e-001	3.304924e+000	2.443474e+000
7.379867777923347e-001	3.145518e+000	2.341069e+000
7.384378830661904e-001	2.680606e+000	2.014344e+000
7.391436534075296e-001	1.623466e+000	1.237905e+000
7.396396549506074e-001	7.055590e-001	5.423579e-001
7.400861922240581e-001	-1.984264e-001	-1.605116e-001
7.405349158336985e-001	-1.086766e+000	-8.668550e-001
7.410038247017626e-001	-1.900330e+000	-1.530115e+000
7.416164916905540e-001	-2.749679e+000	-2.242600e+000
7.418969458300523e-001	-3.027912e+000	-2.484533e+000
7.420991642817252e-001	-3.156755e+000	-2.602755e+000
7.422501930055060e-001	-3.214849e+000	-2.660370e+000
7.424330170363525e-001	-3.243062e+000	-2.695697e+000
7.426250912501832e-001	-3.226669e+000	-2.694618e+000
7.428536075032208e-001	-3.137781e+000	-2.634749e+000
7.432239622549243e-001	-2.844954e+000	-2.408902e+000
7.438133157863753e-001	-2.116736e+000	-1.815156e+000
7.443853903652258e-001	-1.187892e+000	-1.031128e+000
7.448458481083843e-001	-3.279403e-001	-2.854527e-001
7.452801872395422e-001	5.058538e-001	4.542394e-001
7.457149273989641e-001	1.284604e+000	1.160845e+000
7.462458554293161e-001	2.081704e+000	1.903124e+000
7.467757179455270e-001	2.685574e+000	2.483194e+000
7.470102815172857e-001	2.865928e+000	2.664015e+000
7.471834341066094e-001	2.945728e+000	2.749657e+000
7.473521187632691e-001	2.984623e+000	2.797421e+000
7.475617118954158e-001	2.987001e+000	2.813956e+000
7.477504769074336e-001	2.940704e+000	2.782949e+000
7.480572073260382e-001	2.762006e+000	2.632450e+000
7.485502025337053e-001	2.261915e+000	2.177548e+000
7.493132101341088e-001	1.173494e+000	1.147001e+000
7.497901517104737e-001	3.598000e-001	3.533155e-001
7.502293833904818e-001	-4.357023e-001	-4.424206e-001
7.506711144187326e-001	-1.192191e+000	-1.216474e+000
7.511942584022006e-001	-1.950140e+000	-2.012472e+000
7.517568746564581e-001	-2.574347e+000	-2.688616e+000
7.519965956954763e-001	-2.754996e+000	-2.892707e+000
7.521732041820619e-001	-2.834846e+000	-2.989219e+000
7.523398043210015e-001	-2.874763e+000	-3.043586e+000
7.525190193306071e-001	-2.883065e+000	-3.065683e+000
7.526809692440423e-001	-2.855441e+000	-3.048188e+000
7.529444307112696e-001	-2.736467e+000	-2.939291e+000
7.533700597725335e-001	-2.384311e+000	-2.584587e+000
7.540399091981934e-001	-1.567862e+000	-1.723724e+000
7.545439519745661e-001	-7.986295e-001	-8.867040e-001
7.549968678652010e-001	-3.339567e-002	-3.230658e-002
7.554516291058705e-001	7.282068e-001	8.370600e-001
7.558896016766532e-001	1.383851e+000	1.603684e+000
7.564800698369103e-001	2.100245e+000	2.464813e+000
7.568554224955785e-001	2.432674e+000	2.878123e+000
7.570685633931855e-001	2.555327e+000	3.038418e+000
7.572271491500647e-001	2.609583e+000	3.114911e+000
7.574049930453686e-001	2.635345e+000	3.159364e+000
7.576146522286998e-001	2.623681e+000	3.161493e+000
7.578366280578860e-001	2.556155e+000	3.096566e+000
7.581965642007993e-001	2.328469e+000	2.843845e+000
7.587703891825475e-001	1.755349e+000	2.170374e+000
7.593621203609998e-001	9.709740e-001	1.215650e+000
7.598349988832617e-001	2.445618e-001	3.069924e-001
7.602757614931118e-001	-4.551876e-001	-5.890599e-001
7.607168765749878e-001	-1.109362e+000	-1.446393e+000
7.612559696517112e-001	-1.779041e+000	-2.347766e+000
7.617786659577798e-001	-2.270477e+000	-3.030734e+000
7.620124259541795e-001	-2.418023e+000	-3.245091e+000
7.621850382959701e-001	-2.482889e+000	-3.346255e+000
7.623540519409990e-001	-2.513928e+000	-3.402223e+000
7.625640989715409e-001	-2.514023e+000	-3.419954e+000
7.627543626562078e-001	-2.473278e+000	-3.380077e+000
7.630635039199307e-001	-2.320105e+000	-3.193574e+000
7.635602127018457e-001	-1.896803e+000	-2.637325e+000
7.643281773925511e-001	-9.852495e-001	-1.390562e+000
7.648004886549932e-001	-3.211037e-001	-4.546102e-001
7.652379175795532e-001	3.263479e-001	4.813905e-001
7.656757246979679e-001	9.349945e-001	1.381748e+000
7.661915493499892e-001	1.537897e+000	2.297676e+000
7.667557156744521e-001	2.040203e+000	3.085427e+000
7.669957551328711e-001	2.184579e+000	3.321869e+000
7.671725763325370e-001	2.247803e+000	3.432945e+000
7.673390493025168e-001	2.278918e+000	3.494929e+000
7.675176786051186e-001	2.284682e+000	3.519418e+000
7.676787861718941e-001	2.262016e+000	3.498455e+000
7.679408847257928e-001	2.166524e+000	3.372069e+000
7.683643714002971e-001	1.885468e+000	2.962471e+000
7.690311643006494e-001	1.233934e+000	1.967755e+000
7.695367262901546e-001	6.144616e-001	9.911911e-001
7.699855414627351e-001	4.110445e-003	3.359264e-003
7.704359880601825e-001	-6.051894e-001	-1.005410e+000
7.708694815934353e-001	-1.131357e+000	-1.898453e+000
7.714642150301762e-001	-1.717793e+000	-2.922860e+000
7.718517748728051e-001	-1.996817e+000	-3.427794e+000
7.720658827981672e-001	-2.096486e+000	-3.617912e+000
7.722251334237608e-001	-2.140025e+000	-3.708000e+000
7.724025464640828e-001	-2.160009e+000	-3.759540e+000
7.726137400705674e-001	-2.149409e+000	-3.761090e+000
7.728351442485789e-001	-2.093788e+000	-3.683864e+000
7.731941687718248e-001	-1.908706e+000	-3.386272e+000
7.737666300454597e-001	-1.446569e+000	-2.598264e+000
7.743542817670281e-001	-8.214746e-001	-1.493238e+000
7.748110784287429e-001	-2.614578e-001	-4.751243e-001
7.752428175558963e-001	2.840928e-001	5.407940e-001
7.756771153040148e-001	7.978938e-001	1.520388e+000
7.761931450373663e-001	1.310006e+000	2.524095e+000
7.767550731924358e-001	1.733722e+000	3.382517e+000
7.769952892272123e-001	1.855636e+000	3.640963e+000
7.771722283521179e-001	1.908713e+000	3.762110e+000
7.773386308782978e-001	1.934484e+000	3.829357e+000
7.775169355789456e-001	1.938703e+000	3.855489e+000
7.776775763162153e-001	1.918986e+000	3.832114e+000
7.779389194543653e-001	1.837532e+000	3.693645e+000
7.783612181806130e-001	1.599329e+000	3.246551e+000
7.790263139192181e-001	1.048791e+000	2.162367e+000
7.795292988256052e-001	5.275651e-001	1.101157e+000
7.799848222130988e-001	4.451104e-003	6.426669e-003
7.804422714102549e-001	-5.167928e-001	-1.110767e+000
7.808802475949390e-001	-9.626644e-001	-2.091920e+000
7.814770130979241e-001	-1.453738e+000	-3.206059e+000
7.818559433339495e-001	-1.680033e+000	-3.739116e+000
7.820689462523607e-001	-1.761682e+000	-3.942587e+000
7.822274370872752e-001	-1.797045e+000	-4.038770e+000
7.824053425924558e-001	-1.812800e+000	-4.093570e+000
7.826147825386361e-001	-1.802784e+000	-4.093590e+000
7.828368400313729e-001	-1.754767e+000	-4.007516e+000
7.831969063912376e-001	-1.597361e+000	-3.679946e+000
7.837709261023315e-001	-1.207203e+000	-2.817266e+000
7.843519098030016e-001	-6.889318e-001	-1.627328e+000
7.848162103569536e-001	-2.130057e-001	-5.019626e-001
7.852547526133878e-001	2.485600e-001	6.175300e-001
7.856934116553630e-001	6.785961e-001	1.687178e+000
7.862139490335875e-001	1.104212e+000	2.777524e+000
7.867625961764870e-001	1.442702e+000	3.675998e+000
7.870007473330336e-001	1.540840e+000	3.949551e+000
7.871763059848225e-001	1.583197e+000	4.077471e+000
7.873435356925070e-001	1.603349e+000	4.148329e+000
7.875256450227905e-001	1.605230e+000	4.173997e+000
7.876917575685750e-001	1.586337e+000	4.143597e+000
7.879619511089001e-001	1.512274e+000	3.978571e+000
7.883981452258987e-001	1.300189e+000	3.457241e+000
7.890829876868143e-001	8.189136e-001	2.214859e+000
7.895819235722759e-001	3.861110e-001	1.058353e+000
7.900270279439661e-001	-3.652770e-002	-1.039674e-001
7.904735901038936e-001	-4.528149e-001	-1.278026e+000
7.909148863535066e-001	-8.162136e-001	-2.332278e+000
7.915199320970835e-001	-1.215354e+000	-3.528991e+000
7.918687023108612e-001	-1.380415e+000	-4.044648e+000
7.920783329930188e-001	-1.443263e+000	-4.253690e+000
7.922344995812827e-001	-1.470247e+000	-4.352606e+000
7.924139212244807e-001	-1.481726e+000	-4.409129e+000
7.926179797501334e-001	-1.472170e+000	-4.406073e+000
7.928420407412667e-001	-1.430892e+000	-4.309124e+000
7.932053007644961e-001	-1.298671e+000	-3.947719e+000
7.937840912775068e-001	-9.745578e-001	-3.003956e+000
7.943554307472764e-001	-5.578572e-001	-1.741627e+000
7.948055971757363e-001	-1.823510e-001	-5.681584e-001
7.952395361874951e-001	1.884633e-001	6.221894e-001
7.956759715857914e-001	5.360236e-001	1.768101e+000
7.961894807766259e-001	8.770872e-001	2.928764e+000
7.967527599344307e-001	1.159363e+000	3.926773e+000
7.969936120905277e-001	1.239821e+000	4.226591e+000
7.971709758509338e-001	1.274225e+000	4.366461e+000
7.973371250536780e-001	1.290692e+000	4.444673e+000
7.974960857154567e-001	1.293070e+000	4.473894e+000
7.976485451304903e-001	1.281351e+000	4.453357e+000
7.978917433400471e-001	1.234214e+000	4.319824e+000
7.982854050754312e-001	1.095304e+000	3.874793e+000
7.989091026446159e-001	7.680522e-001	2.763358e+000
7.994270864054328e-001	4.226001e-001	1.543114e+000
7.998909932017889e-001	7.484142e-002	2.751600e-001
8.003306095092823e-001	-2.568583e-001	-9.681727e-001
8.007706073040134e-001	-5.598711e-001	-2.137877e+000
8.013281241115096e-001	-8.746163e-001	-3.395340e+000
8.018037757039525e-001	-1.072582e+000	-4.220294e+000
8.020307268610453e-001	-1.133945e+000	-4.492049e+000
8.021987422499288e-001	-1.159915e+000	-4.619081e+000
8.023705890493762e-001	-1.170717e+000	-4.687194e+000
8.026018107787015e-001	-1.164389e+000	-4.695399e+000
8.028157367580775e-001	-1.135402e+000	-4.608284e+000
8.031628213130868e-001	-1.039527e+000	-4.260964e+000
8.037173495476392e-001	-8.011343e-001	-3.331800e+000
8.043151852568738e-001	-4.628759e-001	-1.953026e+000
8.047838118588041e-001	-1.577130e-001	-6.654691e-001
8.052219093678995e-001	1.356621e-001	6.090913e-001
8.056619169092797e-001	4.104428e-001	1.836292e+000
8.061685454959801e-001	6.716649e-001	3.041126e+000
8.067958680348450e-001	9.122952e-001	4.194895e+000
8.070249566334127e-001	9.692453e-001	4.483182e+000
8.071944188264261e-001	9.920017e-001	4.610507e+000
8.073653674521816e-001	1.001274e+000	4.676321e+000
8.075998587251284e-001	9.956278e-001	4.681039e+000
8.078125606539494e-001	9.706414e-001	4.590796e+000
8.081576883535512e-001	8.881870e-001	4.239553e+000
8.087092650224281e-001	6.831272e-001	3.306648e+000
8.093097057669632e-001	3.887234e-001	1.911646e+000
8.097857329695358e-001	1.194742e-001	5.945548e-001
8.102266570350232e-001	-1.374090e-001	-6.974937e-001
8.106687183515888e-001	-3.773831e-001	-1.938252e+000
8.111874735544915e-001	-6.114811e-001	-3.188696e+000
8.117514610696469e-001	-8.022790e-001	-4.249075e+000
8.119926706455595e-001	-8.560641e-001	-4.565020e+000
8.121702728645351e-001	-8.785732e-001	-4.710322e+000
8.123362800421355e-001	-8.888387e-001	-4.789483e+000
8.124942978766329e-001	-8.895344e-001	-4.816257e+000
8.126478806187442e-001	-8.806297e-001	-4.790089e+000
8.128906631123919e-001	-8.473713e-001	-4.641945e+000
8.132836665212943e-001	-7.516854e-001	-4.161595e+000
8.139064017750718e-001	-5.293456e-001	-2.978119e+000
8.144271838953390e-001	-2.957718e-001	-1.684478e+000
8.148799030201824e-001	-6.987558e-002	-3.921904e-001
8.153156952327959e-001	1.472633e-001	8.857941e-001
8.157520705340187e-001	3.446614e-001	2.083109e+000
8.162938641959607e-001	5.442806e-001	3.337990e+000
8.167891144963405e-001	6.780238e-001	4.216774e+000
8.170200335252769e-001	7.181754e-001	4.498075e+000
8.171907320054237e-001	7.347493e-001	4.627513e+000
8.173609178588548e-001	7.414131e-001	4.695687e+000
8.175725761870857e-001	7.380245e-001	4.706913e+000
8.177681613478260e-001	7.223006e-001	4.636095e+000
8.180858560051090e-001	6.703157e-001	4.345485e+000
8.185957032675090e-001	5.373105e-001	3.535501e+000
8.192480346519816e-001	3.088350e-001	2.072678e+000
8.197161296049610e-001	1.174461e-001	7.988521e-001
8.201627739720128e-001	-7.286874e-002	-5.114630e-001
8.206110783549946e-001	-2.524248e-001	-1.788116e+000
8.211029924023576e-001	-4.166108e-001	-3.001639e+000
8.217301534957378e-001	-5.739336e-001	-4.220569e+000
8.219772519163202e-001	-6.146761e-001	-4.557390e+000
8.221587692012140e-001	-6.312395e-001	-4.711078e+000
8.223222977443867e-001	-6.383424e-001	-4.792621e+000
8.224879271691385e-001	-6.385496e-001	-4.823241e+000
8.226455126797402e-001	-6.316153e-001	-4.798172e+000
8.228868136691455e-001	-6.072538e-001	-4.652567e+000
8.232774701918050e-001	-5.383193e-001	-4.177578e+000
8.238967711056363e-001	-3.796424e-001	-3.004646e+000
8.244177626650309e-001	-2.129796e-001	-1.711727e+000
8.248844541506913e-001	-4.781478e-002	-3.788279e-001
8.253210559431043e-001	1.055043e-001	9.022999e-001
8.257579214970917e-001	2.436837e-001	2.100492e+000
8.263016084192736e-001	3.824676e-001	3.357872e+000
8.267917314200510e-001	4.731012e-001	4.225137e+000
8.270219406331939e-001	5.000392e-001	4.504488e+000
8.271921599946481e-001	5.108245e-001	4.633034e+000
8.273626409408420e-001	5.147384e-001	4.700755e+000
8.275747034560674e-001	5.114661e-001	4.711062e+000
8.277716237887554e-001	4.996322e-001	4.638444e+000
8.280914627557912e-001	4.620680e-001	4.342718e+000
8.286045946140884e-001	3.681568e-001	3.524492e+000
8.292379224990608e-001	2.144604e-001	2.100579e+000
8.297275854856405e-001	7.702933e-002	7.650528e-001
8.301732707837994e-001	-5.201396e-002	-5.427091e-001
8.306204684118976e-001	-1.725806e-001	-1.814948e+000
8.311147679510953e-001	-2.822282e-001	-3.029502e+000
8.317440227660444e-001	-3.854543e-001	-4.243302e+000
8.319872826223602e-001	-4.110585e-001	-4.570731e+000
8.321662508716844e-001	-4.209816e-001	-4.719042e+000
8.323314476596826e-001	-4.249636e-001	-4.799689e+000
8.324840733318838e-001	-4.244204e-001	-4.827073e+000
8.326440801855767e-001	-4.191093e-001	-4.801446e+000
8.328844848347462e-001	-4.022253e-001	-4.657497e+000
8.332737208548794e-001	-3.557131e-001	-4.185993e+000
8.338909402262971e-001	-2.502810e-001	-3.020046e+000
8.344110812984430e-001	-1.405725e-001	-1.731144e+000
8.348778836532684e-001	-3.263674e-002	-3.983776e-001
8.353139149509670e-001	6.660584e-002	8.821726e-001
8.357501893094884e-001	1.553111e-001	2.081717e+000
8.362916751504254e-001	2.432085e-001	3.338670e+000
8.367884582548584e-001	3.007986e-001	4.222246e+000
8.370195553912635e-001	3.173538e-001	4.504415e+000
8.371903740332306e-001	3.236552e-001	4.634189e+000
8.373604859809027e-001	3.255480e-001	4.702479e+000
8.375720429909953e-001	3.227749e-001	4.713815e+000
8.377672934804645e-001	3.147699e-001	4.643203e+000
8.380844505376585e-001	2.905326e-001	4.353217e+000
8.385934737351417e-001	2.313971e-001	3.549808e+000
8.392123372797417e-001	1.374459e-001	2.169202e+000
8.397028982430037e-001	5.218349e-002	8.367683e-001
8.401506609552881e-001	-2.740421e-002	-4.763773e-001
8.405997329903672e-001	-1.012228e-001	-1.759783e+000
8.410830754171482e-001	-1.661121e-001	-2.961087e+000
8.417105493305909e-001	-2.278477e-001	-4.196117e+000
8.419631088090048e-001	-2.435916e-001	-4.547296e+000
8.421482335385528e-001	-2.495022e-001	-4.708932e+000
8.423092036443390e-001	-2.515578e-001	-4.793819e+000
8.424646658465295e-001	-2.509156e-001	-4.826618e+000
8.426368651261874e-001	-2.471605e-001	-4.803945e+000
8.428727540699076e-001	-2.368805e-001	-4.668859e+000
8.432548270327341e-001	-2.094162e-001	-4.216411e+000
8.438615177865650e-001	-1.483327e-001	-3.088076e+000
8.443839750349661e-001	-8.426651e-002	-1.805467e+000
8.448529577313866e-001	-2.194231e-002	-4.717591e-001
8.452894242058460e-001	3.456622e-002	8.113781e-001
8.457262235540997e-001	8.456565e-002	2.020523e+000
8.462574988753320e-001	1.323568e-001	3.267446e+000
8.467760587119226e-001	1.649628e-001	4.204755e+000
8.470105293514723e-001	1.737338e-001	4.497044e+000
8.471836194867006e-001	1.767619e-001	4.631395e+000
8.473523421323295e-001	1.773089e-001	4.701786e+000
8.475619877151727e-001	1.752432e-001	4.717052e+000
8.477509258990098e-001	1.706026e-001	4.654004e+000
8.480579349346260e-001	1.574361e-001	4.385833e+000
8.485513595431621e-001	1.262994e-001	3.631821e+000
8.491620531962314e-001	7.682761e-002	2.293777e+000
8.496923519544133e-001	2.838931e-002	8.647739e-001
8.501416427455494e-001	-1.284596e-002	-4.498964e-001
8.505919756493500e-001	-5.028999e-002	-1.737964e+000
8.510832981567420e-001	-8.279159e-002	-2.961727e+000
8.517058007805340e-001	-1.119085e-001	-4.190332e+000
8.519596893359072e-001	-1.190160e-001	-4.544569e+000
8.521456886422537e-001	-1.213583e-001	-4.708154e+000
8.523060398460776e-001	-1.218556e-001	-4.793828e+000
8.524590448021413e-001	-1.210653e-001	-4.827076e+000
8.526347748719982e-001	-1.186664e-001	-4.805110e+000
8.528693552497627e-001	-1.130648e-001	-4.672534e+000
8.532493504470458e-001	-9.909201e-002	-4.225506e+000
8.538529772659161e-001	-6.923648e-002	-3.099953e+000
8.544249805601927e-001	-3.595918e-002	-1.688412e+000
8.548915539999371e-001	-7.596297e-003	-3.583090e-001
8.553264861667903e-001	1.726371e-002	9.190199e-001
8.557617970238396e-001	3.831467e-002	2.111882e+000
8.563130167958901e-001	5.819939e-002	3.383689e+000
8.567976414701697e-001	6.954363e-002	4.237278e+000
8.570262501673891e-001	7.231923e-002	4.512532e+000
8.571953878180850e-001	7.296882e-002	4.639011e+000
8.573665374028178e-001	7.258663e-002	4.704064e+000
8.576002961798996e-001	7.074544e-002	4.707266e+000
8.578132724264433e-001	6.772576e-002	4.615122e+000
8.581588387298355e-001	6.024161e-002	4.259748e+000
8.587110772548660e-001	4.433404e-002	3.312956e+000
8.593471329036885e-001	2.286932e-002	1.815585e+000
8.598285905043521e-001	6.047181e-003	4.715208e-001
8.602680354590739e-001	-8.211222e-003	-8.209181e-001
8.607095877859464e-001	-2.012119e-002	-2.052340e+000
8.612488244550481e-001	-3.061072e-002	-3.333281e+000
8.617758476425519e-001	-3.688848e-002	-4.299908e+000
8.620103758425478e-001	-3.814921e-002	-4.596650e+000
8.621835046614180e-001	-3.825210e-002	-4.732872e+000
8.623522037756122e-001	-3.781584e-002	-4.804238e+000
8.625618168701972e-001	-3.669238e-002	-4.819764e+000
8.627506477901544e-001	-3.512859e-002	-4.755988e+000
8.630574842497100e-001	-3.156777e-002	-4.484766e+000
8.635506428933494e-001	-2.426302e-002	-3.700026e+000
8.643138690736316e-001	-1.145551e-002	-1.964072e+000
8.647947040285130e-001	-3.487583e-003	-6.423413e-001
8.652370256026796e-001	2.952620e-003	6.584463e-001
8.656818275817284e-001	8.006859e-003	1.903939e+000
8.661999082393473e-001	1.186155e-002	3.142565e+000
8.667573089982330e-001	1.399669e-002	4.176490e+000
8.669969107420632e-001	1.422452e-002	4.484845e+000
8.671734395165784e-001	1.403730e-002	4.626227e+000
8.673400873448227e-001	1.366615e-002	4.701827e+000
8.675195219055258e-001	1.310218e-002	4.726120e+000
8.676817875729472e-001	1.245127e-002	4.689641e+000
8.679457598760559e-001	1.115862e-002	4.505820e+000
8.683721916300954e-001	8.763415e-003	3.935300e+000
8.690431848552275e-001	4.841588e-003	2.578306e+000
8.695569522234006e-001	2.106109e-003	1.252155e+000
8.700216979664155e-001	1.453597e-004	-9.612793e-002
8.704882477934164e-001	-1.209689e-003	-1.452639e+000
8.709323093896335e-001	-1.884058e-003	-2.614100e+000
8.715399735971198e-001	-2.111816e-003	-3.915832e+000
8.718716525648527e-001	-1.985059e-003	-4.440597e+000
8.720805056153551e-001	-1.808160e-003	-4.660215e+000
8.722361350565099e-001	-1.648148e-003	-4.762532e+000
8.724159091456543e-001	-1.448368e-003	-4.818044e+000
8.726187204081478e-001	-1.215868e-003	-4.807564e+000
8.728432454823633e-001	-9.670164e-004	-4.693882e+000
8.732072449920496e-001	-6.187966e-004	-4.288362e+000
8.737871387778702e-001	-2.257443e-004	-3.242324e+000
8.743888371039048e-001	-1.338836e-005	-1.783819e+000
8.748620187614430e-001	3.748927e-005	-4.466400e-001
8.751106540999795e-001	3.936257e-005	2.939055e-001
8.752413198764064e-001	3.762520e-005	6.844233e-001
8.753655899949918e-001	3.577522e-005	1.050496e+000
8.755238361821907e-001	3.370635e-005	1.505909e+000
8.756901561016348e-001	3.179932e-005	1.970818e+000
8.757809617903873e-001	3.051397e-005	2.216323e+000
8.758561349221516e-001	2.963031e-005	2.413201e+000
8.759182816180110e-001	2.687250e-005	2.571909e+000
8.759625931998576e-001	2.065232e-005	2.682433e+000
8.760131157163675e-001	7.123930e-006	2.805597e+000
8.760650310062690e-001	-1.208025e-005	2.929204e+000
8.761187830598323e-001	-3.768128e-005	3.053653e+000
8.761846376128925e-001	-7.020602e-005	3.201069e+000
8.762610405808771e-001	-6.039352e-005	3.364988e+000
8.763519367975570e-001	7.498838e-005	3.550246e+000
8.764353319543785e-001	2.487426e-004	3.709928e+000
8.765316391808457e-001	3.705936e-004	3.881497e+000
8.766205009502515e-001	4.342151e-004	4.025621e+000
8.767619240040840e-001	5.602915e-004	4.228115e+000
8.769043516654137e-001	7.064816e-004	4.397411e+000
8.771047423631496e-001	9.232484e-004	4.579815e+000
8.772557765950199e-001	1.095823e-003	4.670748e+000
8.774421137160878e-001	1.315601e-003	4.720619e+000
8.776284767225642e-001	1.533674e-003	4.704901e+000
8.778591133845189e-001	1.781802e-003	4.581448e+000
8.782328412242522e-001	2.063003e-003	4.155823e+000
8.788271994269864e-001	2.094204e-003	3.071902e+000
8.794109751582208e-001	1.467898e-003	1.649889e+000
8.798864535721256e-001	2.819937e-004	3.018218e-001
8.803259142456739e-001	-1.429305e-003	-9.893431e-001
8.807658962953903e-001	-3.663350e-003	-2.198997e+000
8.813239378021253e-001	-6.916472e-003	-3.493349e+000
8.818014462235069e-001	-9.781419e-003	-4.339101e+000
8.820290263921264e-001	-1.107369e-002	-4.614579e+000
8.821974679032719e-001	-1.193441e-002	-4.741326e+000
8.823690495506608e-001	-1.269311e-002	-4.806737e+000
8.826012353415195e-001	-1.352224e-002	-4.809165e+000
8.828148004983952e-001	-1.400921e-002	-4.714794e+000
8.831613082880516e-001	-1.404361e-002	-4.352778e+000
8.837149669355918e-001	-1.226247e-002	-3.390799e+000
8.843561626443968e-001	-7.579404e-003	-1.867490e+000
8.848308722905649e-001	-2.139563e-003	-5.366063e-001
8.852674716477939e-001	4.306916e-003	7.476929e-001
8.857047639465245e-001	1.158244e-002	1.964365e+000
8.862344800652549e-001	2.054472e-002	3.217597e+000
8.867697312779004e-001	2.897801e-002	4.195519e+000
8.870059294470580e-001	3.217630e-002	4.493530e+000
8.871801794948255e-001	3.410785e-002	4.630237e+000
8.873481984376880e-001	3.560353e-002	4.703473e+000
8.875339238105831e-001	3.683878e-002	4.724034e+000
8.877052371554464e-001	3.748383e-002	4.678843e+000
8.879838343589988e-001	3.733359e-002	4.467898e+000
8.884331755348277e-001	3.399033e-002	3.829319e+000
8.891364844991049e-001	2.280359e-002	2.346611e+000
8.896441172020219e-001	1.038172e-002	1.005042e+000
8.900985299868203e-001	-3.912066e-003	-3.227809e-001
8.905551649876302e-001	-1.989889e-002	-1.637556e+000
8.910301346687906e-001	-3.651454e-002	-2.842577e+000
8.916472659996712e-001	-5.625631e-002	-4.096148e+000
8.919370566214019e-001	-6.399872e-002	-4.518093e+000
8.921288684337020e-001	-6.801916e-002	-4.696929e+000
8.922851199485035e-001	-7.056770e-002	-4.785553e+000
8.924483680640425e-001	-7.249895e-002	-4.825046e+000
8.926308036760705e-001	-7.372185e-002	-4.805846e+000
8.928628975581945e-001	-7.362109e-002	-4.678022e+000
8.932389421598852e-001	-6.935321e-002	-4.241357e+000
8.938367311758474e-001	-5.422452e-002	-3.136215e+000
8.944117722719994e-001	-3.129299e-002	-1.724208e+000
8.948806003918973e-001	-6.873265e-003	-3.905171e-001
8.953180442457581e-001	1.901379e-002	8.943716e-001
8.957559517879697e-001	4.552464e-002	2.096840e+000
8.963028630757464e-001	7.620986e-002	3.359989e+000
8.968074911150389e-001	1.002610e-001	4.248241e+000
8.970334401411199e-001	1.086749e-001	4.518931e+000
8.972007760308626e-001	1.132927e-001	4.641849e+000
8.973730467055873e-001	1.166137e-001	4.705592e+000
8.976027292496653e-001	1.190191e-001	4.706751e+000
8.978172311303311e-001	1.187962e-001	4.612027e+000
8.981652361241680e-001	1.126286e-001	4.250782e+000
8.987211514751770e-001	9.083431e-002	3.290516e+000
8.993645160258177e-001	5.106574e-002	1.767965e+000
8.998457321901857e-001	1.225056e-002	4.212159e-001
9.002850774334380e-001	-2.804790e-002	-8.705499e-001
9.007251139067295e-001	-6.905106e-002	-2.092754e+000
9.012701614649903e-001	-1.156503e-001	-3.376578e+000
9.017940274664235e-001	-1.532411e-001	-4.324143e+000
9.020236144656323e-001	-1.658884e-001	-4.608514e+000
9.021934135298142e-001	-1.726514e-001	-4.737951e+000
9.023641538791372e-001	-1.772465e-001	-4.804309e+000
9.025994049113097e-001	-1.804155e-001	-4.808283e+000
9.028118222590236e-001	-1.796122e-001	-4.715859e+000
9.031564949084918e-001	-1.698410e-001	-4.358335e+000
9.037073847203507e-001	-1.371804e-001	-3.405278e+000
9.043521193400990e-001	-7.846542e-002	-1.877404e+000
9.048265896611556e-001	-2.309987e-002	-5.489897e-001
9.052628851113812e-001	3.400302e-002	7.341015e-001
9.057011964141949e-001	9.165637e-002	1.954444e+000
9.062293502061747e-001	1.546800e-001	3.203876e+000
9.067770128157258e-001	2.089696e-001	4.203135e+000
